fracyear,mjd,B_GEO,V_GEO,OSF_GEO,phi_geo_AU2016 [MV],phi_geo_AU2016_min [MV],phi_geo_AU2016_max [MV],phi_geo [MV],phi_geo_min [MV],phi_geo_max [MV]
1876.4954462659384,6435.333333333333,4.97556506849315,332.953196347032,4.557657969563639,424.11223420237263,348.4669022449941,499.75756615975115,467.51193120093365,361.4224929991181,486.80197540562716
1877.4945205479453,6800.5,5.131650956284153,315.7468579234973,4.541280873351959,408.9888508191586,333.1728619198472,484.80483971846996,458.4397426533786,346.23425629132555,471.7434453469916
1878.4945205479453,7165.5,4.700732876712329,300.43099315068497,3.894848962998706,347.50068158085935,270.881241764435,424.1201213972837,409.7348059380611,284.34515578062224,410.65620738109646
1879.4945205479453,7530.5,4.72178595890411,294.648801369863,3.851273690981565,350.50349113212525,273.92732379155655,427.07965847269395,410.2226680437679,287.3524191115347,413.6545631527158
1880.4954462659384,7896.333333333333,5.5289018264840175,365.949200913242,5.564165214962134,538.9005433374934,464.1940871732423,613.6069995017446,554.7948637775082,476.67457622577115,601.1265104492157
1881.4945205479453,8261.5,5.69759118852459,392.7728825136612,6.049260950049721,641.5704821441142,567.1582445065028,715.9827197817256,626.0392016100232,579.5052232969588,703.6357409912696
1882.4945205479453,8626.5,7.083047945205479,439.99417808219175,8.341128384471105,787.1119539997767,712.2234326531625,862.0004753463909,789.9070293344017,724.6673894585866,849.5565185409667
1883.4945205479453,8991.5,6.705364726027398,398.1647260273973,7.386114400851545,657.7643909597812,583.3509251113763,732.177856808186,707.3604305565035,595.6411273074515,719.8876546121109
1884.4954462659384,9357.333333333334,6.104773401826483,371.7644977168949,6.331395656721763,571.4287652487227,496.8718386762408,645.9856918212046,599.9273341241816,509.3274984534196,633.5300320440258
1885.4945205479453,9722.5,6.283428961748634,381.316325136612,6.661518742860898,575.0436213269841,500.5000966419602,649.5871460120079,584.1024094810592,512.9076265879579,637.1796160660102
1886.4945205479453,10087.5,6.417852739726027,433.0539383561644,7.381654562479061,612.8162836976853,538.3741871801232,687.2583802152475,590.9129851138355,550.696427438193,674.9361399571776
1887.4945205479453,10452.5,5.819179794520548,415.7532534246576,6.427999961984627,527.9823976373217,453.21411236035357,602.7506829142899,500.5300484493976,465.5023569942819,590.4624382803615
1888.4954462659384,10818.333333333334,5.4721598173515975,415.89811643835617,5.977003989104553,483.3262047361874,408.24455337557805,558.4078560967966,454.89248206107834,420.5454083646647,546.1070011077101
1889.4945205479453,11183.5,5.262784494535519,380.90140027322406,5.38785818060531,434.62785002555427,359.0948208440263,510.16087920708225,419.30850879589025,371.5581140609067,497.69758599020184
1890.4945205479453,11548.5,4.958611301369864,366.3232876712329,4.874601279699189,403.6720539890951,327.7935173366361,479.5505906415541,406.97153842912775,340.4911358250973,466.85297215309294
1891.4945205479453,11913.5,5.815577054794521,419.341095890411,6.456961093614741,562.0771438750578,487.4825585877343,636.6717291623813,574.3191629673513,499.91481602524226,624.2394717248733
1892.4954462659384,12279.333333333334,7.939626712328771,422.58242009132425,9.277470630248285,760.7505393808059,686.0255931225394,835.4754856390724,835.1093618758998,698.0193259001728,823.481752861439
1893.4945205479453,12644.5,6.857434767759563,382.4457991803279,7.389959060436496,671.1095768896295,596.685325685813,745.5338280934459,727.5859119956738,608.9319421557111,733.2872116235478
1894.4945205479453,13009.5,7.485494863013698,402.226198630137,8.431810947957613,786.172559040174,711.2904489993726,861.0546690809753,785.7720113888803,723.7503303675338,848.5947877128141
1895.4945205479453,13374.5,6.46188698630137,412.3143835616438,7.22909639468509,698.464657001791,623.9907152176382,772.9385987859438,692.0779883376953,636.3719398701494,760.5573741334326
1896.4954462659384,13740.333333333334,6.367539954337899,418.9585616438357,7.17519054047727,676.879398314004,602.4477505815107,751.3110460464973,672.3990795752413,614.8126328055646,738.9461638224434
1897.4945205479453,14105.5,5.660087773224044,377.3586065573771,5.845217036380944,560.6783332841432,486.0777447441086,635.2789218241777,573.5161025350144,498.51367900950487,622.8429875587815
1898.4945205479453,14470.5,5.9127654109589045,394.94503424657535,6.343772479691282,585.4992360531403,510.9908455242659,660.0076265820147,595.5346739670019,523.3893052094376,647.609166896843
1899.4945205479453,14835.5,5.114909246575342,396.0914383561644,5.3420882224695445,485.3377784281747,410.27232316919367,560.4032336871558,517.5901984733624,422.9498040187555,547.7257528375939
1900.4945205479453,15200.5,4.729270547945205,316.38835616438354,4.101253745049294,368.06048600946747,291.72909213690855,444.3918798820264,425.9629309148422,305.0483768026644,431.07259521627054
1901.4945205479453,15565.5,4.289767123287671,293.39263698630134,3.3801999730644305,302.1438991734879,224.82142930638454,379.4663690405913,371.6088727978594,238.61325538954773,365.67454295742806
1902.4945205479453,15930.5,4.354409246575343,291.9111301369863,3.4325381493145883,315.9544678200835,238.85580822631496,393.05312741385205,380.0609887630871,252.51157229865856,379.3973633415084
1903.4945205479453,16295.5,5.169962328767123,361.69726027397263,5.085595295611684,506.051340289825,431.1412684998378,580.9614120798122,524.4554612199112,443.6972678423507,568.4054127372993
1904.4954462659384,16661.333333333332,5.333014269406392,353.55525114155256,5.196235158523481,586.723865658414,512.2192371318237,661.2284941850043,565.0739977605006,524.5332428164317,648.9144885003963
1905.4945205479453,17026.5,5.831713797814208,375.31215846994536,6.035274195146148,654.9121704550138,580.4998644424525,729.3244764675751,633.0885294139832,592.8520814102302,716.9722594997974
1906.4945205479453,17391.5,5.375972602739726,368.65907534246577,5.406064317638373,542.4521849676836,467.76458312535084,617.1397868100164,573.1946093614349,480.28659233619095,604.6177775991762
1907.4945205479453,17756.5,5.932162671232877,395.96369863013695,6.378947250722933,578.8138166286794,504.28358304170825,653.3440502156506,610.1607794774908,516.7298237391861,640.8978095181727
1908.4954462659384,18122.33333333333,6.2371038812785375,395.2062785388128,6.757891599667702,585.2124390508221,510.7031567892371,659.7217213124072,597.9018925463301,523.1072704893472,647.317607612297
1909.4945205479453,18487.5,6.158691598360656,400.35560109289617,6.712943097633494,568.4384034134272,493.86990333490303,643.0069034919513,563.1805397846038,506.24157718226434,630.63522964459
1910.4945205479453,18852.5,5.623614726027397,439.0660958904109,6.375906176825226,529.5637084306512,454.80473927962515,604.3226775816772,510.72122314676454,467.14000475465036,591.9874121066521
1911.4945205479453,19217.5,5.248202054794521,428.89075342465753,5.792766057610336,472.82676765104645,397.6574129054898,547.9961223966031,453.2233164800027,410.03347810516385,535.6200571969291
1912.4954462659384,19583.33333333333,4.584175228310505,345.7248858447491,4.231541014432715,344.03862398779614,267.36878533076947,420.7084626448228,356.73044266765294,280.3472186311411,407.73002934445117
1913.4945205479453,19948.5,4.308339480874317,351.0496243169399,3.95425085618135,326.81783443764465,249.8892522663295,403.7464166089598,346.89562158457295,263.01577978447915,390.61988909081015
1914.4945205479453,20313.5,4.699601027397261,383.02431506849314,4.705988214204975,422.92369683756505,347.2653430051755,498.5820506699546,444.3229729235311,360.06202345111967,485.7853702240104
1915.4945205479453,20678.5,5.697412671232877,412.6465753424657,6.240802856824288,591.7153125239832,517.2252509354367,666.2053741125297,630.6232895415246,529.6536356592771,653.7769893886893
1916.4954462659384,21044.33333333333,6.314157534246573,440.5254566210045,7.31490985155714,666.8584096357426,592.4385524446957,741.2782668267896,722.0545659099772,604.6972207927616,729.0195984787237
1917.4945205479453,21409.5,6.939646516393443,399.554337431694,7.700474849126203,740.9156277948483,666.2913373226171,815.5399182670795,735.4142626519674,678.7126920827945,803.1185635069021
1918.4945205479453,21774.5,7.068929794520548,435.5857876712329,8.27491705791886,761.433231838054,686.7044777157801,836.1619859603279,751.5234388147614,699.1707749879655,823.6956886881425
1919.4945205479453,22139.5,7.305962328767123,429.3565068493151,8.521920505561502,768.1607745975072,693.3932763159015,842.9282728791128,748.7022063173746,705.9094658516038,830.4120833434105
1920.4954462659384,22505.33333333333,6.722698059360733,404.0594748858448,7.4756916188400835,679.3514333549195,604.9161118477705,753.7867548620686,670.2196948565572,617.2866144991849,741.4162522106542
1921.4945205479453,22870.5,6.0636437841530055,411.6334016393442,6.705725610715565,602.1687324462159,527.7051866601104,676.6322782323215,606.5659435229234,540.079135724751,664.2583291676808
1922.4945205479453,23235.5,5.509734589041096,465.33681506849314,6.429000854600048,568.6428859538303,494.0751913157622,643.2105805918984,579.2724476931546,506.49435469847293,630.7914172091877
1923.4945205479453,23600.5,4.883368150684932,365.8630136986301,4.778368181068772,423.5141199160691,347.86224322024594,499.16599661189224,470.79980211618226,360.8471147983527,486.18112503378546
1924.4954462659384,23966.33333333333,5.133386415525113,348.00736301369864,4.900810540224402,447.43867570121506,372.035374920968,522.8419764814621,487.74111068835026,384.88232853687447,509.99502286555565
1925.4945205479453,24331.5,5.658491803278689,379.0318989071038,5.860613582781918,586.3113978333336,511.80551050005505,660.817285166612,589.1838824277287,524.1876148736918,648.4351807929753
1926.4945205479453,24696.5,7.237404109589042,406.3662671232877,8.164849972055897,780.7629019790562,705.9168764924137,855.6089274656987,783.0691092899551,718.3549196320157,843.1708843260967
1927.4945205479453,25061.5,6.195118150684932,396.2890410958904,6.716390528131605,630.0883004634178,555.6690547374169,704.5075461894187,675.7773469530855,568.0181518169289,692.1584491099067
1928.4954462659384,25427.33333333333,6.58547602739726,393.4175799086758,7.179331293634115,638.8731767400734,564.4598802671755,713.2864732129713,680.9531626354798,576.7969827704504,700.9493707096964
1929.4945205479453,25792.5,6.47794774590164,423.6395833333333,7.367469776321987,631.3660663874094,556.9479237734357,705.7842090013831,648.4021281288068,569.3105363242054,693.4215964506135
1930.4945205479453,26157.5,6.577135273972603,516.7977739726027,8.318921412189937,683.9595852437984,609.5166072569057,758.4025632306912,664.4208159369906,621.8990449089874,746.0201255786094
1931.4945205479453,26522.5,5.302018835616439,445.225,5.994265695236394,505.2058067307146,430.2897995583144,580.1218139031148,498.72119999567303,442.7153520510009,567.6962614104283
1932.4954462659384,26888.33333333333,5.277087899543379,478.1877853881277,6.199440509406106,506.216041947471,431.30712226842496,581.1249616265171,478.6941724559609,443.60195646271944,568.8301274322226
1933.4945205479453,27253.5,5.14414412568306,446.970662568306,5.793928647788053,467.7595579780951,392.545977679653,542.9731382765372,442.8880461403169,404.8865813957993,530.6325345603909
1934.4945205479453,27618.5,5.077565068493151,402.4818493150685,5.349970540160498,436.0421651283029,360.5238408099351,511.56048944667066,425.2336454708691,373.02382070766254,499.06050954894323
1935.4945205479453,27983.5,5.460686643835617,420.639897260274,6.003556862557154,518.0772635771062,443.2478443066374,592.9066828475751,523.4354195025236,455.7182684165339,580.4362587376786
1936.4954462659384,28349.33333333333,5.9648356164383545,403.0123858447489,6.492062696988786,609.361668852015,534.9132282230228,683.8101094810072,651.246610190859,547.3059792407495,671.4173584632805
1937.4945205479453,28714.5,7.723878756830601,379.0057718579235,8.419935510565182,721.8733215963435,647.3274674970028,796.4191756956843,794.1037846988162,659.405419044501,784.3412241481861
1938.4945205479453,29079.5,8.16432705479452,404.9739726027397,9.338867578308363,835.5281096606183,760.2512996088469,910.8049197123896,836.3971945964754,772.7875947551063,898.2686245661303
1939.4945205479453,29444.5,7.854705479452055,422.7484589041096,9.167753002273216,818.1838380334239,743.0591296123483,893.3085464544994,800.5572410202856,755.6787354419178,880.68894062493
1940.4954462659384,29810.33333333333,7.696979452054795,423.3968607305936,8.968463325866482,798.4735712575106,723.5041114728535,873.4430310421676,770.5187397815217,736.12806859554,860.8190739194812
1941.4945205479453,30175.5,7.627589139344262,439.759118852459,9.067858497175504,800.5194299064642,725.5347300951767,875.5041297177518,758.7772417537044,738.226900199269,862.8119596136594
1942.4945205479453,30540.5,6.301446917808219,465.3799657534247,7.519414611866974,666.2383718382175,591.8190806599425,740.6576630164925,651.1213931341078,604.1826958849949,728.2940477914401
1943.4945205479453,30905.5,6.151198630136987,511.0078767123288,7.66515446373875,673.4341167836543,599.0070841180972,747.8611494492114,651.8652465844272,611.3783507282523,735.4898828390563
1944.4954462659384,31271.33333333333,5.71872488584475,435.9765410958906,6.4770938382533725,575.5228068033615,500.9810102963064,650.0646033104166,585.0184579626973,513.3890875874984,637.6565260192247
1945.4945205479453,31636.5,6.068960382513661,407.3424863387978,6.669460417463828,624.9212317170379,550.4966998084761,699.3457636255997,627.6198118981584,562.8573004160694,686.9851630180065
1946.4945205479453,32001.5,8.524818493150685,407.6948630136986,9.84091066511366,864.4757832288024,788.9130699472108,940.0384965103939,876.3702830672563,801.4156105693136,927.5359558882911
1947.4945205479453,32366.5,8.334823630136986,417.1186643835616,9.724126939440014,858.9665758764736,783.4613464167883,934.4718053361589,876.5099957695937,795.9051813434514,922.0279704094958
1948.4954462659384,32732.33333333333,6.935827625570781,439.5587328767122,8.13838927617724,697.5609012312697,623.0891928453511,772.0326096171882,751.1976506842574,635.2997474201759,759.8220550423634
1949.4945205479453,33097.5,8.319012295081967,385.46704234972674,9.254368441209923,751.5471490231533,676.8713075870002,826.2229904593065,765.2026242969023,689.2262877067166,813.8680103395901
1950.4945205479453,33462.5,7.769845890410958,436.4556506849314,9.219335159571346,745.0410507901934,670.3974158439755,819.6846857364112,717.3753133971317,682.8928482068417,807.1892533735451
1951.4945205479453,33827.5,7.426919520547946,492.5196917808219,9.32968563281142,748.9369558545777,674.2742850207972,823.5996266883583,677.7331230755857,686.8646454802156,811.0092662289399
1952.4954462659384,34193.333333333336,6.959932077625568,506.0177511415526,8.784419800214913,704.3246786363499,629.8352752069172,778.8140820657825,607.5426735302002,642.2366542468744,766.4127030258253
1953.4945205479453,34558.5,5.936785860655737,491.525512295082,7.2194882236974465,579.5689927268852,505.0413370496293,654.0966484041411,514.6241908800969,517.1658122989662,641.9721731548042
1954.4945205479453,34923.5,5.282573630136986,460.9628424657534,6.085539215521306,494.4688200235463,419.4744237860989,569.4632162609937,466.2777342617894,431.7704386717772,557.1672013753155
1955.4945205479453,35288.5,5.800479452054795,438.095205479452,6.6046327328298,563.4595892075585,488.8708423050279,638.0483361100889,563.4432162903331,501.2636318539349,625.655546561182
1956.4954462659384,35654.333333333336,8.051804223744309,424.8822488584474,9.453580480711398,769.1932955195268,694.4196549848705,843.9669360541832,842.7725641228776,706.4058136787405,831.9807773603131
1957.4945205479453,36019.5,9.749502049180329,400.6083333333333,11.303604662271791,854.0427472702637,778.5876746532141,929.4978198873133,972.0597888680771,789.9783835311098,918.1071110094176
1958.4945205479453,36384.5,9.053138698630136,413.1895547945206,10.604001162760644,905.8999588827039,829.8592253422098,981.940692423198,913.9552050400642,842.4850915363103,969.3148262290975
1959.4945205479453,36749.5,8.609775684931506,444.728595890411,10.446854392800748,901.2543539960493,825.2712280531961,977.2374799389025,878.7406639271037,838.1733527506719,964.3353552414267
1960.4954462659384,37115.333333333336,9.37812157534247,440.32950913242007,11.421890998589072,971.8275845455016,894.8623563868418,1048.7928127041614,912.4157782560795,908.4282643155983,1035.2269047754048
1961.4945205479453,37480.5,7.196826844262295,416.6040642076503,8.233471731444526,737.0097716610877,662.4030249577629,811.6165183644125,713.8011194223361,674.870916286378,799.1486270357974
1962.4945205479453,37845.5,5.82567808219178,453.5789383561644,6.768851933449652,605.2331617458718,530.7763643837924,679.6899591079513,608.1793199040472,543.1461422421352,667.3201812496085
1963.4945205479453,38210.5,5.841760273972603,443.0933219178082,6.703275651733654,591.3405709750534,516.8494585004314,665.8316834496754,595.1857061977039,529.2299196692103,653.4512222808966
1964.4954462659384,38576.333333333336,5.186143835616434,424.8148972602738,5.67782765761142,503.293590921619,428.3640324737886,578.2231493694494,531.3700562127731,440.97183402506477,565.6153478181732
1965.4945205479453,38941.5,5.158204918032787,379.4893442622951,5.244334472321128,479.8338772029406,404.7236436473485,554.9441107585326,512.9643084138237,417.42203980755716,542.2457145983241
1966.4945205479453,39306.5,5.668590753424658,407.0585616438356,6.150963859830156,603.2204893020582,528.7593120563967,677.6816665477198,606.1352866355021,541.1301875220644,665.3107910820521
1967.4945205479453,39671.5,7.086791095890411,383.5054794520548,7.688365321465788,751.8415619617654,677.1642139845331,826.5189099389976,747.5339139241709,689.5947797704056,814.0883441531251
1968.4954462659384,40037.333333333336,6.35867751141552,439.445262557078,7.363569641589475,732.505964273801,657.918515345804,807.0934132017981,724.6746657390264,670.3371331192153,794.6747954283868
1969.4945205479453,40402.5,6.3421024590163935,406.586031420765,7.01370460684191,637.3024613602815,562.8883820899586,711.7165406306045,683.7584240102029,575.222555028324,699.3823676922391
1970.4945205479453,40767.5,6.522441780821918,401.7393835616438,7.192963984010057,630.4550076089523,556.036086747284,704.8739284706206,662.7714737760956,568.3954448923196,692.514570325585
1971.4945205479453,41132.5,5.901376712328768,430.5508561643836,6.672071940099347,580.4975851189407,505.9730607479827,655.0221094898988,595.16389519723,518.3868886259924,642.6082816118891
1972.4954462659384,41498.333333333336,6.3859046803653,420.1671803652968,7.211460459097237,605.5078851743277,531.0516701007347,679.9641002479208,596.0356795848808,543.3989804070646,667.6167899415908
1973.4945205479453,41863.5,6.165921106557377,496.244262295082,7.577413073790037,621.5410485752991,547.1123425720334,695.9697545785648,582.90345196817,559.4020263312121,683.6800708193861
1974.4945205479453,42228.5,6.294869863013699,531.8977739726027,8.018432588240643,646.3421895721852,571.9309414237468,720.7534377206237,572.4726810713858,584.1744752160747,708.5099039282958
1975.4945205479453,42593.5,5.753683219178082,488.4775684931507,6.93927326020534,557.9794684483492,483.36702512872705,632.5919117679713,501.90603130297484,495.5072660596144,620.451670837084
1976.4954462659384,42959.333333333336,5.826510273972604,463.7538242009131,6.853153799508237,550.8430604190798,476.1975445777899,625.4885762603698,496.5395161856033,488.3398790728991,613.3462417652606
1977.4945205479453,43324.5,5.983650956284153,440.2015027322405,6.868515744962771,565.4396230973424,490.85907442391095,640.0201717707739,534.4521055939815,503.131677738711,627.7475684559738
1978.4945205479453,43689.5,7.575267123287672,428.6976027397261,8.87068355104844,731.51887390888,656.9355210234777,806.1022267942823,765.0938152726239,669.1985055948464,793.8392422229135
1979.4945205479453,44054.5,7.141861301369863,420.0736301369863,8.200876119705832,713.2062706108669,638.6901973692733,787.7223438524605,783.8719416816048,650.7940859474276,775.6184552743063
1980.4954462659384,44420.333333333336,6.67293835616438,385.0210045662098,7.19077689069406,715.1405537173806,640.6181554773358,789.6629519574254,706.4197838029655,653.0194323793962,777.261675055365
1981.4945205479453,44785.5,8.243449795081967,407.5044740437159,9.475789094047562,841.0045695980043,765.6767360519474,916.3324031440612,832.162461852193,778.2944047932472,903.7147344027615
1982.4945205479453,45150.5,8.847897260273973,470.0614726027397,11.080851447805612,945.5523124022196,868.9793014995773,1022.1253233048619,901.8056736520998,882.257787913432,1008.8468368910072
1983.4945205479453,45515.5,7.401534246575343,489.139897260274,9.263089586874372,818.1572710125484,743.0327844747534,893.2817575503435,780.5634981628984,755.7622451192063,880.5522969058906
1984.4954462659384,45881.333333333336,6.749043378995429,506.3920091324202,8.486189105017932,751.4587744947152,676.7833844501688,826.1341645392615,717.4213269101854,689.3104483453636,813.6071006440667
1985.4945205479453,46246.5,6.036104849726776,474.0792008196721,7.224993409270106,638.569366776645,564.1559284365886,712.9828051167013,629.7933188394018,576.5071020665802,700.6316314867098
1986.4945205479453,46611.5,5.883267123287671,451.8892123287671,6.833894991993479,601.5577870336415,527.0928402732985,676.0227337939845,601.9481723279534,539.4602541624653,663.6553199048177
1987.4945205479453,46976.5,5.663883561643836,441.091609589041,6.447345253422445,575.8009406991006,501.26014208409765,650.3417393141035,585.9262255825654,513.6694442985372,637.932437099664
1988.4954462659384,47342.333333333336,6.440083904109595,440.9006278538813,7.487311470264056,696.8760451420651,622.4060022902667,771.3460879938635,689.7002640987243,634.7872641926058,758.9648260915244
1989.4945205479453,47707.5,9.26868306010929,427.11868169398906,11.088910301649769,924.5728105826652,848.2904320043817,1000.8551891609486,963.8059861600425,860.6080839845328,988.5375371807976
1990.4945205479453,48072.5,7.792953767123288,435.82380136986296,9.24350312985989,760.9229740609101,686.197068165239,835.6488799565811,843.9975464664075,698.1262926076573,823.7196555141628
1991.4945205479453,48437.5,9.126373287671232,465.1474315068493,11.40612952350224,867.970958864593,792.3710310262218,943.5708867029641,941.1242167830214,804.2675219123824,931.6743958168034
1992.4954462659384,48803.333333333336,7.698097602739715,451.18978310502274,9.290649013799658,753.4347353580192,678.7491611861452,828.1203095298932,763.8094605186424,691.1201518970723,815.7493188189661
1993.4945205479453,49168.5,6.700512636612022,468.748019125683,8.099475752544826,669.5905623058914,595.1679840157548,744.0131405960279,654.9255613536667,607.5341987188742,731.6469258929085
1994.4945205479453,49533.5,6.10605993150685,533.2443493150685,7.751397526569462,635.5287293371987,561.1136190220114,709.9438396523859,596.8805053064483,573.4215327041298,697.6359259702675
1995.4945205479453,49898.5,6.006813356164384,460.2352739726027,7.071441822489092,573.7127176233208,499.1643336340979,648.2611016125438,524.5972679204705,511.3593263696444,636.0661088769973
1996.4954462659384,50264.333333333336,4.989422945205472,459.6993721461187,5.674925679569062,458.4114835598064,383.11308142209657,533.7098856975163,436.6799118370412,395.4887158899175,521.3342512296954
1997.4945205479453,50629.5,5.564988046448088,406.1610655737705,6.0082293872726895,487.00491921922224,411.9527387560691,562.0570996823753,459.14813619677545,424.2555004602529,549.7543379781915
1998.4945205479453,50994.5,6.776580479452054,419.77842465753423,7.719361351469388,633.4928761887109,559.0763901887735,707.9093621886482,596.2993084134519,571.3845074245761,695.6012449528456
1999.4945205479453,51359.5,6.499482876712329,443.19880136986296,7.588852307165122,656.0684449510604,581.6557173666404,730.4811725354805,690.6815265206301,593.9780662344778,718.1588236676431
2000.4954462659384,51725.333333333336,7.884235159817361,422.3331050228309,9.201191362578648,760.5428456001174,685.819053270985,835.2666379292498,848.9139613353487,697.7086744077491,823.3770167924857
2001.4945205479453,52090.5,8.1329337431694,384.92103825136616,9.014787785400694,821.0386691260487,745.8899194950363,896.1874187570611,828.1776462044975,758.3564448789618,883.7208933731356
2002.4945205479453,52455.5,6.876864726027397,432.58561643835617,7.986371775252786,752.7417274018194,678.0597468087918,827.423707994847,747.1602941916741,690.4963816805572,814.9870731230816
2003.4945205479453,52820.5,7.653202054794521,530.8549657534247,9.988833693324532,872.132514354179,796.4875234364348,947.7775052719231,847.6738519773062,809.3078851542397,934.9571435541183
